,Title,"IC50, mmg/ml","CC50-MDCK, mmg/ml",SI,Hydrogen bond acceptors,Hydrogen bond donors,Polar SA,SMILES,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,FOSA,FISA,PISA,WPSA,donorHB,accptHB,dip^2/V,glob,QPlogPo/w,QPlogS,QPlogHERG,QPPCaco,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,RuleOfFive,#ringatoms,#in34,#noncon
564,7596_ZV-124,300.0,300.0,1.0,4,0,72.04,Cc1ccc(cc1)S(=O)(=O)N(Cc2ccco2)c(cccc3)c3-c(o4)ccc4C,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,407.483,5.473,171.117,41.622,420.511,0.614,0.0,5.5,0.0250855,0.8586855,4.613,-4.538,-5.824,3992.07,2226.056,-0.325,8.41,0.612,6.0,3.0,100.0,0.0,0.0,35.633,0.0,22.0,0.0,0.0
565,7597_ZV-125,300.0,300.0,1.0,6,0,98.34,CCOC(=O)c1ccc(o1)CN(S(=O)(=O)c(cc2)ccc2C)c(cccc3)c3-c(o4)ccc4C,0.0,0.0,0.0,0.0,0.0,7.0,0.0,-1.0,479.547,3.805,308.781,86.308,346.321,0.787,0.0,7.5,0.0102995,0.8175829,4.623,-5.219,-6.135,1504.666,777.061,-1.218,8.457,0.786,6.0,3.0,100.0,0.0,0.0,76.595,0.0,22.0,0.0,0.0
566,7598_ZV-103,300.0,300.0,1.0,5,0,89.11,O=Cc1ccc(o1)CN(S(=O)(=O)c(cc2)ccc2C)c(cccc3)c3-c(o4)ccc4C,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-1.0,435.494,2.618,173.905,117.084,353.42,0.317,0.0,7.5,0.0055111,0.8673217,3.359,-3.532,-5.364,768.405,373.615,-1.856,8.526,0.829,6.0,3.0,100.0,0.0,0.0,76.235,0.0,22.0,0.0,0.0
567,839-AS-32,2.4,67.5,28.125,2,0,24.72,CC1(C)[C@H](CC2)CC(\[C@@]12C)=N/CCCCCC\N=C(\[C@]34C)C[C@@H](C3(C)C)CC4,6.0,0.0,0.0,0.0,0.0,21.0,0.0,-1.0,384.647,0.038,749.292,13.578,28.637,0.0,0.0,2.0,1e-06,0.7835098,7.734,-6.75,-5.172,7364.414,4281.774,0.347,9.551,-0.931,2.0,1.0,100.0,0.0,0.0,24.483,1.0,0.0,0.0,0.0
568,840-Ya-106,0.3,2.1,7.000000000000001,0,0,24.06,C[C@]12C(C)(C)[C@@H](CC2)C[C@@H]1NCCCCCCN[C@@H]3C[C@@H](CC4)C(C)(C)[C@]34C,6.0,0.0,0.0,0.0,0.0,21.0,0.0,-1.0,388.679,0.295,745.118,1.548,30.039,0.0,2.0,3.0,6.03e-05,0.7949874,6.913,-5.689,-4.993,9576.841,5687.68,0.574,8.85,-1.36,4.0,1.0,100.0,0.0,0.0,14.878,1.0,0.0,0.0,0.0
569,842-As-10,0.7,43.0,61.42857142857143,2,0,24.72,CC1(C)[C@@H](CC2)CC(\[C@]12C)=N/CCCCCCC\N=C(\[C@@]34C)C[C@H](C3(C)C)CC4,7.0,0.0,0.0,0.0,0.0,22.0,0.0,-1.0,398.674,4.179,781.622,13.578,28.638,0.0,0.0,2.0,0.011553,0.7733177,8.125,-7.2,-5.337,7364.42,4281.778,0.443,9.557,-0.922,2.0,1.0,100.0,0.0,0.0,24.483,1.0,0.0,0.0,0.0
570,843-As-47,50.0,65.0,1.3,2,0,24.72,C[C@@]12C(C)(C)[C@H](CC2)CC\1=N/c(cc3)ccc3Cc4ccc(cc4)\N=C\5C[C@H](CC6)C(C)(C)[C@@]56C,6.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,466.708,5.196,591.588,21.237,225.48,0.0,0.0,2.0,0.0169572,0.7865357,8.824,-8.125,-6.061,6230.355,3573.751,0.612,7.873,0.693,4.0,1.0,100.0,0.0,0.0,21.861,1.0,12.0,0.0,0.0
571,844-As-20,5.0,10.0,2.0,1,1,38.38,c1cc(N)ccc1Cc2ccc(cc2)\N=C\3C[C@H](CC4)C(C)(C)[C@@]34C,1.0,0.0,0.0,0.0,0.0,11.0,0.0,-1.0,332.488,3.726,315.002,66.823,249.832,0.0,1.5,2.0,0.0121514,0.836803,5.328,-5.134,-5.364,2302.581,1218.601,-0.815,7.816,-0.137,4.0,3.0,100.0,0.0,0.0,35.671,1.0,12.0,0.0,0.0
572,845-As-23,10.0,7.7,0.77,0,0,0.0,C[C@@]12C(C)(C)[C@H](CC2)C[C@H]1[N+](C)(C)c(cc3)ccc3Cc4ccc(cc4)[N+](C)(C)[C@H]5C[C@H](CC6)C(C)(C)[C@@]56C,9.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,528.863,9.995,677.501,0.0,113.15,0.0,0.0,0.0,0.0611452,0.8484996,10.881,-14.822,-4.523,9906.038,5899.293,-0.065,2.559,0.961,7.0,1.0,100.0,0.0,0.0,0.0,2.0,23.0,3.0,10.0
573,846-Ya-114,20.0,16.4,0.82,2,2,58.2,CC(C)c(cc1)cc(c1[C@@]23C)CC[C@@H]2[C@](C)(CCC3)C(=O)NCCCCCCCNC(=O)[C@](C)(CCC4)[C@H]5CCc(c6[C@]45C)cc(C(C)C)cc6,9.0,0.0,0.0,0.0,2.0,12.0,0.0,-2.0,695.082,6.789,978.362,65.465,104.644,0.0,2.0,5.0,0.0206228,0.7198058,9.532,-11.832,-3.816,1098.661,1258.306,-1.205,9.346,-0.493,4.0,1.0,100.0,0.0,41.989,52.333,2.0,28.0,0.0,16.0
574,847-Ya-115,38.2,117.3,3.070680628272251,2,2,58.2,CC(C)c(cc1)cc(c1[C@@]23C)CC[C@@H]2[C@](C)(CCC3)C(=O)Nc(cc4)ccc4Cc5ccc(cc5)NC(=O)[C@](C)(CCC6)[C@H]7CCc(c8[C@]67C)cc(C(C)C)cc8,11.0,0.0,0.0,0.0,0.0,6.0,2.0,-1.0,763.117,2.706,871.203,67.06,278.397,0.0,2.0,5.0,0.003106,0.7039961,11.757,-15.456,-7.649,2290.703,1211.808,-1.199,7.687,0.061,6.0,1.0,100.0,0.0,0.0,51.879,2.0,44.0,3.0,18.0
575,848-As-19,3.0,187.9,62.63333333333333,3,0,33.95,C[C@]12C(C)(C)[C@@H](CC2)CC\1=N/c3ccc(cc3)Oc(cc4)ccc4\N=C\5C[C@@H](CC6)C(C)(C)[C@]56C,5.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,468.681,5.553,553.456,21.237,248.625,0.0,0.0,2.5,0.0197784,0.7898503,8.394,-7.58,-6.118,6230.32,3573.729,0.693,7.997,0.857,3.0,1.0,100.0,0.0,0.0,30.027,1.0,12.0,0.0,0.0
576,849-As-19m,1.4,11.0,7.857142857142858,2,1,47.61,C[C@]12C(C)(C)[C@@H](CC2)CC\1=N/c3ccc(cc3)Oc(cc4)ccc4N,0.0,0.0,0.0,0.0,0.0,11.0,0.0,-1.0,334.46,6.858,274.505,66.824,270.928,0.0,1.5,2.5,0.0424575,0.8456585,4.931,-4.617,-5.321,2302.52,1218.566,-0.741,7.97,-0.175,3.0,3.0,100.0,0.0,0.0,43.838,0.0,12.0,0.0,0.0
577,851-As-22,98.5,300.0,3.045685279187817,1,2,33.29,C[C@]12C(C)(C)[C@@H](CC2)C[C@@H]1Nc3ccc(cc3)Oc(cc4)ccc4N[C@@H]5C[C@@H](CC6)C(C)(C)[C@]56C,5.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,472.712,5.177,561.387,0.0,253.98,0.0,2.0,2.5,0.0173058,0.7939961,7.147,-11.79,-6.077,9906.038,5899.293,1.103,7.238,-0.607,5.0,1.0,100.0,0.0,0.0,19.132,1.0,12.0,0.0,0.0
578,852-Ya-147,0.5,2.3,4.6,1,1,32.34,CCN(CC)CCNC(=O)[C@](C)(CCC1)[C@H]2CCc(c3[C@]12C)cc(C(C)C)cc3,0.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,398.631,5.345,652.862,22.972,53.236,0.0,1.0,4.5,0.0208539,0.8181874,4.765,-5.011,-4.08,1120.453,845.932,-3.146,9.367,-0.589,3.0,3.0,100.0,0.0,15.774,26.635,0.0,14.0,0.0,8.0
579,855-As-12,1.3,4.2,3.230769230769231,0,0,24.06,C[C@@]12C(C)(C)[C@H](CC2)C[C@H]1NCCCCCCCN[C@H]3C[C@H](CC4)C(C)(C)[C@@]34C,6.0,0.0,0.0,0.0,0.0,22.0,0.0,-1.0,402.705,2.332,777.466,1.548,30.04,0.0,2.0,3.0,0.003618,0.784178,7.294,-6.117,-5.167,9576.707,5687.593,0.67,8.847,-1.364,4.0,1.0,100.0,0.0,0.0,14.878,1.0,0.0,0.0,0.0
580,857-As-6,300.0,300.0,1.0,2,0,79.82,C1CC[C@](C)(C(=O)O)[C@H]2CCc(c3[C@]12C)cc(C(C)C)c(c3)S(=O)(=O)Cl,1.0,0.0,0.0,1.0,0.0,3.0,1.0,-1.0,398.944,3.667,376.37,133.066,15.318,65.775,1.0,6.0,0.0123179,0.8682741,3.51,-4.678,-1.929,137.289,168.651,-3.63,10.164,1.867,2.0,3.0,85.755,0.0,0.0,72.397,0.0,14.0,0.0,8.0
581,858-AmAd,9.7,42.9,4.422680412371134,0,0,26.02,NC12C[C@@H]3C[C@H](C1)C[C@H](C2)C3,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,151.251,1.301,305.104,47.519,0.0,0.0,2.0,1.0,0.0029323,0.9508745,1.44,-0.591,-3.053,875.34,473.947,-4.362,9.434,-3.017,0.0,3.0,88.036,0.0,0.0,24.618,0.0,10.0,0.0,10.0
582,859-AmAd,45.9,37.0,0.8061002178649238,0,0,26.02,[C@H]12[C@H](N)[C@H]3C[C@@H](C2)C[C@@H](C1)C3,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,151.251,1.471,306.343,43.156,0.0,0.0,2.0,1.0,0.0038018,0.950312,1.406,-0.536,-3.062,962.842,525.357,-4.281,9.4,-3.134,1.0,3.0,88.579,0.0,0.0,22.154,0.0,10.0,0.0,10.0
583,860-Tg51,4.2,44.2,10.523809523809524,1,1,32.26,CC1(C)C=CC[C@@H]1[C@](C)(O)CNC23C[C@@H]4C[C@H](C2)C[C@H](C3)C4,2.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,303.487,3.713,486.908,26.795,71.0,0.0,2.0,1.75,0.0131396,0.8540406,4.247,-3.967,-4.959,1376.277,772.955,-3.346,9.274,-1.341,3.0,3.0,100.0,0.0,0.0,22.916,0.0,15.0,0.0,13.0
584,861-SV-7-6,29.2,500.0,17.123287671232877,5,1,57.15,C1C[C@@H](C)C[C@@H]([C@@H]12)O[C@H](C[C@@]2(C)O)c(cc3OC)cc(OC)c3OC,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,350.454,3.444,510.697,39.184,42.837,0.0,1.0,4.7,0.0109025,0.8631425,3.935,-4.728,-3.951,4210.386,2339.743,-1.707,8.677,-0.202,6.0,3.0,100.0,0.0,0.0,38.93,0.0,16.0,0.0,9.0
585,862-MO-64-8,160.5,388.9,2.423052959501557,6,2,77.38,C1C=C(C)[C@H](O)[C@H]([C@H]12)O[C@H](C[C@@]2(C)O)c(cc3OC)cc(OC)c3OC,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,364.438,3.9,474.621,58.675,69.558,0.0,2.0,6.4,0.0138383,0.854303,3.09,-4.174,-4.221,2750.971,1477.007,-1.876,8.557,-0.334,9.0,3.0,100.0,0.0,0.0,55.077,0.0,16.0,0.0,7.0
586,864-MO-79-5,500.0,500.0,1.0,6,2,77.38,C1C=C(C)[C@@H](O)[C@@H]([C@@H]12)O[C@@H](C[C@]2(C)O)c(cc3OC)cc(OC)c3OC,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,364.438,2.558,464.988,13.283,54.849,0.0,2.0,6.4,0.0064259,0.9180739,2.946,-3.049,-3.119,7412.074,4311.733,-1.091,7.474,-0.151,10.0,1.0,100.0,0.0,0.0,38.4,0.0,17.0,0.0,8.0
587,865-MO-80-6,170.0,305.0,1.7941176470588236,6,2,77.38,C1C=C(C)[C@@H](O)[C@H]([C@@H]12)O[C@@H](C[C@]2(C)O)c(cc3OC)cc(OC)c3OC,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,364.438,2.655,436.544,62.667,82.021,0.0,2.0,6.4,0.0065258,0.8760034,2.979,-3.82,-3.93,2521.336,1344.205,-1.905,8.662,-0.207,9.0,3.0,100.0,0.0,0.0,57.22,0.0,16.0,0.0,7.0
588,866-MO-38-3,100.0,155.1,1.551,5,1,57.15,C1C=C(C)[C@@H](O)[C@@H]([C@@H]12)O[C@@H](CC2=C)c(cc3OC)cc(OC)c3OC,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,346.422,2.306,468.264,38.378,87.222,0.0,1.0,5.65,0.0047402,0.8793905,3.823,-4.411,-3.9,4285.063,2384.63,-1.536,8.718,-0.066,10.0,1.0,100.0,0.0,0.0,43.674,0.0,16.0,0.0,6.0
589,867-TX-2172,336.0,500.0,1.488095238095238,4,1,144.9,CSc(n1)nn(c12)c(=O)c([N+]([O-])=O)n[nH]2,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,228.185,8.294,87.102,234.272,27.417,51.622,1.0,8.0,0.1088669,0.8892988,-1.285,-0.921,-3.454,59.47,44.905,-5.549,9.642,3.027,1.0,2.0,51.178,0.0,0.0,127.728,0.0,9.0,0.0,0.0
590,870-TX-2215,500.0,500.0,1.0,4,1,155.88,CCS(=O)c(n1)nn(c12)c(=O)c([N+]([O-])=O)n[nH]2,5.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.0,258.211,6.238,135.87,278.723,28.152,10.892,1.0,12.0,0.0534981,0.8621968,-2.785,0.968,-3.896,0.897,9.409,-6.269,7.892,2.991,3.0,1.0,9.794,0.0,0.0,150.841,0.0,9.0,0.0,0.0
591,871-DS-251-1,0.7,6.2,8.857142857142858,7,4,171.21,CC(=O)C(C1=O)=C(O)C=C2Oc(c3[C@]12C)c(c(O)c(C)c3O)-c4csc(n4)N,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-2.0,400.405,8.077,202.512,226.276,117.766,53.059,4.0,7.75,0.0612317,0.8414078,1.194,-3.917,-4.66,70.815,55.224,-4.795,8.131,1.238,6.0,3.0,67.049,0.0,0.0,137.988,0.0,18.0,0.0,1.0
592,873-DS-191-1,7.5,24.5,3.2666666666666666,7,2,110.13,CC(=O)C(C1=O)=C(O)C=C2Oc(c3[C@]12C)c4c(c(C)c3O)OCC4=O,1.0,0.0,0.0,0.0,0.0,7.0,0.0,-2.0,342.304,6.362,269.836,210.695,41.366,0.0,2.0,8.75,0.0434349,0.8840271,0.155,-1.953,-3.606,99.514,40.849,-4.585,8.377,2.532,4.0,3.0,63.612,0.0,0.0,136.132,0.0,12.0,0.0,2.0
593,874-DS-191-2,2.7,13.7,5.0740740740740735,7,2,110.13,CC(=O)C(C1=O)=C(O)C=C2Oc(c3[C@@]12C)c4c(c(C)c3O)OCC4=O,1.0,0.0,0.0,0.0,0.0,7.0,0.0,-2.0,342.304,9.321,244.148,210.134,41.873,0.0,2.0,8.75,0.0957242,0.9136632,0.056,-1.588,-3.129,100.739,41.393,-4.573,8.353,2.53,4.0,3.0,63.125,0.0,0.0,135.672,0.0,12.0,0.0,2.0
594,875-DS-235-2,0.9,2.7,3.0,8,2,123.27,CC(=O)C(C1=O)=C(O)C=C2Oc(c3[C@@]12C)c4c(c(C)c3O)OC(/C4=O)=C\c5ccco5,1.0,0.0,0.0,0.0,0.0,9.0,0.0,-2.0,420.375,8.813,238.441,205.955,216.303,0.0,2.0,9.0,0.0661639,0.8144827,1.652,-3.682,-5.565,110.366,45.684,-3.689,8.332,2.499,5.0,3.0,73.183,0.0,0.0,137.744,0.0,17.0,0.0,1.0
595,876-DS-202-1,2.2,15.2,6.909090909090908,8,2,119.36,CC(=O)C(C1=O)=C(O)C=C2Oc(c3[C@]12C)c4c(c(C)c3O)OC(/C4=O)=C\c5c(OC)cccc5,1.0,0.0,0.0,0.0,0.0,10.0,0.0,-2.0,460.439,9.499,320.085,206.345,188.928,0.0,2.0,9.25,0.0699547,0.8010846,2.21,-4.327,-5.652,109.428,45.265,-3.697,8.314,2.467,5.0,3.0,76.383,0.0,0.0,137.546,0.0,18.0,0.0,1.0
596,877-DS-204-1,2.7,36.0,13.333333333333332,7,2,110.13,CC(=O)C(C1=O)=C(O)C=C2Oc(c3[C@]12C)c4c(c(C)c3O)OC(/C4=O)=C\c5ccc(Br)cc5,1.0,0.0,0.0,0.0,0.0,9.0,0.0,-2.0,509.309,7.296,233.22,206.349,194.668,76.809,2.0,8.5,0.0418165,0.7988848,2.704,-4.997,-5.715,109.419,119.256,-3.773,8.396,2.559,4.0,3.0,66.313,0.0,0.0,129.909,1.0,18.0,0.0,1.0
597,991-AS-15,3.2,97.0,30.3125,2,0,24.72,CC1(C)[C@H](CC2)CC(\[C@@]12C)=N/CCC\N=C(\[C@]34C)C[C@@H](C3(C)C)CC4,4.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,342.567,4.136,652.321,13.58,28.642,0.0,0.0,2.0,0.0134439,0.8176457,6.562,-5.401,-4.619,7364.124,4281.592,0.059,9.557,-0.905,2.0,1.0,100.0,0.0,0.0,24.484,1.0,0.0,0.0,0.0
598,992-AS-99,10.0,161.0,16.1,2,0,24.72,CC1(C)[C@H](CC2)CC(\[C@@]12C)=N/CCCCCCCC\N=C(\[C@]34C)C[C@@H](C3(C)C)CC4,8.0,0.0,0.0,0.0,0.0,23.0,0.0,-1.0,412.701,0.038,813.848,13.579,28.634,0.0,0.0,2.0,9e-07,0.7637527,8.516,-7.648,-5.491,7364.292,4281.698,0.539,9.555,-0.927,2.0,1.0,100.0,0.0,0.0,24.483,1.0,0.0,0.0,0.0
599,Gd-103,30.0,102.0,3.4,3,1,52.9,C[C@]12C(C)(C)[C@H](CC1)C=3N(C2=O)C[C@@H](CN3)O,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,236.313,4.557,337.14,88.768,0.0,0.0,1.0,5.7,0.0272929,0.9464505,1.163,-2.077,-2.398,1425.972,725.982,-3.059,9.592,-0.343,2.0,3.0,90.209,0.0,0.0,56.154,0.0,12.0,0.0,8.0
600,Gd-126,57.7,300.0,5.1993067590987865,2,0,32.67,C[C@]12C(C)(C)[C@H](CC1)C=3N(C2=O)CCN3,2.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,206.287,2.985,308.832,47.527,9.702,0.0,0.0,4.5,0.0133704,1.0079183,1.133,-0.147,-1.45,3509.165,1921.546,-4.04,9.262,-0.176,2.0,3.0,100.0,0.0,0.0,35.98,0.0,5.0,0.0,2.0
601,Gd-95,30.0,36.5,1.2166666666666666,2,0,32.67,C[C@]12C(C)(C)[C@H](CC1)C=3N(C2=O)Cc4c(N3)cccc4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,268.358,3.499,246.101,32.87,169.779,0.0,0.0,4.0,0.015046,0.9393272,2.627,-2.627,-3.323,4832.745,2715.705,-1.527,8.064,0.746,2.0,3.0,100.0,0.0,0.0,27.824,0.0,16.0,0.0,6.0
602,Gd-ket-2,7.7,65.8,8.545454545454545,2,0,32.67,CC1(C)[C@H](CC2)C(=O)N(C=3[C@@]12C)Cc4c(N3)cccc4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,268.358,3.434,243.015,33.466,169.33,0.0,0.0,4.0,0.0145822,0.9414176,2.588,-2.571,-3.287,4770.254,2677.769,-1.54,8.132,0.777,2.0,3.0,100.0,0.0,0.0,27.344,0.0,16.0,0.0,6.0
603,Ks-229,5.0,21.7,4.34,3,0,57.97,C[C@]12C(C)(C)[C@@H](CC2)CC\1=N/N3[C@H](SCCC3=O)c4ccccc4,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,342.498,1.497,354.143,21.778,181.694,35.861,0.0,2.5,0.0020442,0.866491,5.43,-5.008,-4.559,6157.148,5546.552,-0.513,8.961,0.204,4.0,3.0,100.0,0.0,0.0,28.231,1.0,12.0,0.0,3.0
604,Ks-243,120.0,300.0,2.5,1,0,15.6,C[C@]12C(C)(C)[C@@H](CC2)CC\1=N/N3CCCC3,3.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,220.357,1.759,471.664,8.766,13.708,0.0,0.0,2.5,0.0036469,0.8771797,3.569,-2.97,-3.585,8180.378,4796.782,-0.865,8.187,-0.978,1.0,3.0,100.0,0.0,0.0,16.62,0.0,5.0,0.0,4.0
605,Ks-246,0.5,5.6,11.2,1,2,41.13,C1CCCCC1NC(=O)NC[C@](C)(CCC2)[C@H]3CCc(c4[C@]23C)cc(C(C)C)cc4,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,410.642,5.096,675.083,33.286,57.928,0.0,2.0,2.0,0.0183417,0.795722,6.333,-7.836,-3.739,3125.997,2689.184,-1.545,9.146,-0.578,2.0,1.0,100.0,0.0,23.274,39.7,1.0,20.0,0.0,14.0
606,Ks-249,2.7,32.1,11.88888888888889,2,1,40.51,C[C@]12C(C)(C)[C@@H](CC2)CC/1=N\N=C\c3ccc([nH]3)-c4ccccc4,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,319.449,2.891,305.756,17.765,314.221,0.0,1.0,2.5,0.0074493,0.8186637,5.515,-5.518,-5.965,6720.944,3878.861,0.124,8.167,0.758,2.0,3.0,100.0,0.0,0.0,31.909,1.0,11.0,0.0,0.0
607,SVD-V-1,10.7,300.0,28.037383177570096,2,0,32.67,c1ccccc1C2=NN(C(=O)CC2)c3ccc(Br)cc3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,329.195,5.579,80.968,49.083,334.026,76.809,0.0,2.0,0.0339975,0.843116,4.639,-5.474,-5.664,3391.925,4880.467,-1.247,8.67,0.62,2.0,3.0,100.0,0.0,0.0,39.317,0.0,18.0,0.0,2.0
608,SVD-V-2,100.0,200.0,2.0,2,0,32.67,c1ccccc1C2=NN(C(=O)CC2)c3ccccc3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.299,4.162,80.968,49.083,382.553,0.0,0.0,2.0,0.0200494,0.8557441,4.065,-4.845,-5.691,3391.937,1852.257,-1.076,8.544,0.53,2.0,3.0,100.0,0.0,0.0,39.317,0.0,18.0,0.0,2.0
609,SVD-V-3,300.0,300.0,1.0,0,1,51.12,c1ccccc1CN2[C@H](CCC2=S)c3c[nH]c(c34)cccc4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,306.425,8.695,173.814,18.107,226.923,70.789,2.0,2.5,0.0860861,0.9057901,3.938,-4.414,-4.139,6670.933,9396.77,-1.054,7.966,1.024,6.0,3.0,100.0,0.0,0.0,20.426,0.0,23.0,7.0,9.0
610,SVD-V-4,3.7,34.4,9.297297297297296,0,1,62.17,c1ccccc1CN2[C@H](CC/C2=C\[N+]([O-])=O)c3c[nH]c(c34)cccc4,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,333.389,19.437,181.806,107.001,235.521,0.0,2.0,3.5,0.3981855,0.8905608,3.134,-4.135,-4.426,957.65,472.103,-2.47,8.483,1.737,5.0,3.0,100.0,0.0,0.0,56.713,0.0,23.0,7.0,9.0
611,SVD-V-5,5.4,300.0,55.55555555555555,1,1,36.1,c1ccccc1CN2[C@H](CCC2=O)c3c[nH]c(c34)cccc4,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,290.364,7.415,179.805,67.738,226.919,0.0,2.0,3.5,0.0648374,0.9132649,2.158,-2.214,-2.643,1038.659,1192.572,-1.969,7.782,0.861,6.0,3.0,93.57,0.0,42.345,41.466,0.0,23.0,7.0,9.0
612,Ya-573,4.8,300.0,62.5,3,0,84.34,O=S(=O)(O)OCC\N=C(\[C@]12C)C[C@@H](C1(C)C)CC2,1.0,0.0,0.0,1.0,0.0,6.0,1.0,-2.0,275.362,5.595,359.301,166.6,0.0,1.895,1.0,5.0,0.0349608,0.8513273,2.193,-3.178,-2.13,66.014,34.145,-4.014,10.503,0.785,1.0,3.0,72.354,0.0,0.0,89.447,0.0,7.0,0.0,6.0
613,Ya-NV-7,300.0,300.0,1.0,1,0,15.6,C[C@]12C(C)(C)[C@@H](CC2)C[C@@H]1N(CC3)N=C3c4ccccc4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,282.428,1.858,337.318,5.776,196.586,0.0,0.0,2.5,0.003557,0.8785014,4.6,-5.135,-4.435,8732.281,5147.515,-0.933,8.002,0.325,1.0,3.0,100.0,0.0,0.0,12.028,0.0,20.0,0.0,10.0
614,CHEMBL5194606,0.03288584,0.031928,0.9708737864077668,9,4,155.09,OC[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O1)c2n[nH]c(c23)c(ncn3)-n4nccn4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-2.0,319.282,6.761,97.932,257.833,177.979,0.0,4.0,11.8,0.0496799,0.8571399,-1.263,-2.315,-4.692,35.552,13.428,-5.26,9.241,1.537,6.0,2.0,0.0,0.0,156.988,11.0,0.0,19.0,0.0,4.0
615,CHEMBL222813,9.9693e-06,0.1,10030.794539235454,6,5,198.22,OC[C@@H](O)[C@@H](O)[C@H](O1)[C@H](NC(=O)C)[C@@H](N/C(=N\[H])N)C=C1C(=O)O,6.0,0.0,1.0,1.0,1.0,10.0,0.0,-2.0,332.316,5.912,182.285,369.973,18.795,0.0,9.0,12.35,0.0350909,0.844564,-2.692,-0.803,-0.955,0.444,0.274,-9.374,9.32,0.876,5.0,1.0,0.0,30.574,227.715,11.0,1.0,6.0,0.0,3.0
616,CHEMBL4870061,0.0004139655,0.1,241.56602422182527,9,3,123.91,CC(C)[C@H](O1)[C@H](C)[C@@H](OC)C[C@@]1(O)[C@@H](C)[C@H](O)[C@H](C)[C@@H](OC(=O)/C(=C\2)OC)[C@@H](OC)/C=C\C=C(\C)C[C@H](C)[C@@H](O)[C@H](C)\C=C/2\C,2.0,0.0,0.0,0.0,0.0,23.0,2.0,-2.0,636.874,4.597,858.007,85.76,8.33,0.0,3.0,11.05,0.0107282,0.798253,6.175,-5.534,-4.836,1522.789,779.403,-0.862,9.125,0.227,8.0,1.0,0.0,0.0,98.832,9.0,1.0,6.0,0.0,5.0
617,CHEMBL4867459,8.3003e-05,0.2,2409.5514619953497,13,4,196.38,O=C1CCC(O)=C1NC(=O)/C=C/C(=O)O[C@H]([C@@H](C)[C@@H](O2)C(C)C)C[C@@]2(OC)[C@@H](C)[C@H](O)[C@H](C)[C@@H](OC(=O)/C(=C\3)OC)[C@@H](OC)/C=C\C=C(\C)C[C@H](C)[C@@H](O)[C@H](C)\C=C/3\C,13.0,0.0,0.0,0.0,0.0,28.0,4.0,-2.0,830.035,12.91,871.433,256.504,35.734,0.0,3.25,15.85,0.0677643,0.7572348,6.003,-6.561,-5.631,36.599,13.856,-3.433,9.087,0.93,11.0,1.0,0.0,0.0,202.772,14.0,2.0,11.0,0.0,7.0
618,CHEMBL3758613,0.2,0.1,0.5,7,2,98.36,O=c(o1)cc(OC)c(C)c1\C=C\C=C\C=C\[C@H]([C@@H]2O)O[C@H]([C@]23C)O[C@H](CC)[C@]3(C)O,0.0,0.0,0.0,0.0,0.0,10.0,2.0,-2.0,418.491,6.374,554.523,118.145,89.249,0.0,2.0,9.1,0.030064,0.7758505,3.116,-5.148,-5.585,750.819,362.926,-2.422,9.144,0.954,5.0,3.0,0.0,0.0,97.287,7.0,0.0,14.0,0.0,6.0
